embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
128,4,4,4,1894002,1342177792,0.9452481349335063,0.656910569105691,0.9512117892401134,0.7580406056673219,1,MIMIC-IV,death,1.25
128,4,2,4,1630834,1073742336,0.9441453130068116,0.6137281292059219,0.945958060719612,0.7588176531591699,2,MIMIC-IV,death,1.75
