embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank,test_accuracy,test_f1,test_auroc,test_auprc
128,4,1,1,1562737,939524608,0.7799038639304862,0.0015524506542470614,0.5721768813414506,0.2682189355986697,1,MIMIC-III,next_diag_6m_pheno,1.5,0.7787029327412341,0.00167986561075114,0.5788919539946698,0.28149653575783395
