embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
32,8,8,2,459041,1342177408,0.6918229557389347,0.6247716477895506,0.7861458009733872,0.7917982144358353,1,MIMIC-III,stay,1.5
32,1,1,4,297313,153092224,0.6936234058514629,0.6487788097695218,0.7732129881005443,0.767582737874546,2,MIMIC-III,stay,1.5
