embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
32,8,8,2,459569,1342177408,0.7800887409872435,0.0,0.5392028503379687,0.2576800123084456,1,MIMIC-III,next_diag_6m_pheno,1.25
32,1,1,4,297841,153092224,0.7800887409872435,0.0,0.527404813187567,0.2516049179003228,2,MIMIC-III,next_diag_6m_pheno,1.75
