embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
128,4,4,4,1957489,1342177792,0.7744690674053554,0.029503322878723624,0.5757327114164463,0.2858524066431894,1,MIMIC-III,next_diag_12m_pheno,1.0
128,2,2,4,1429361,536871424,0.7728531855955679,0.0035277521652441854,0.5420867801346123,0.2665682725589707,2,MIMIC-III,next_diag_12m_pheno,2.0
