embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
64,2,2,2,646241,369099008,0.8084021005251313,0.0911032028469751,0.6945956658400095,0.3247394900676587,1,MIMIC-III,readmission,1.375
128,4,2,4,1692257,1073742336,0.8084021005251313,0.08589835361488905,0.6966035168500226,0.3215501708407092,2,MIMIC-III,readmission,1.625
