embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
32,8,8,2,459041,1342177408,0.8109527381845462,0.6172539489671932,0.7950651202750285,0.6814236261608155,1,MIMIC-III,death,1.5
128,1,2,2,1294817,268435968,0.7914478619654913,0.46661550268610896,0.8589925828125419,0.732239453496551,2,MIMIC-III,death,1.5
