embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
128,4,2,4,1694321,1073742336,0.7740843336411205,0.0384451917091915,0.5800194204612038,0.28457639290990855,1,MIMIC-III,next_diag_12m_pheno,1.0
128,2,2,4,1429361,536871424,0.7728531855955679,0.0035277521652441854,0.5420872072556178,0.2665682501685553,2,MIMIC-III,next_diag_12m_pheno,2.0
