embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
128,2,2,8,1365874,536871424,0.9474754027462429,0.691326618709624,0.959431752140287,0.7798057401783357,1,MIMIC-IV,death,1.5
128,2,4,8,1497458,671089152,0.9447507838685264,0.6913634208639766,0.9571167690867082,0.7811605748601611,2,MIMIC-IV,death,1.5
