embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
32,1,1,4,281778,153092224,0.9411612066169316,0.5934558493948902,0.9329587579977177,0.7342603495308919,2,MIMIC-IV,death,1.25
32,8,8,2,443506,1342177408,0.937917612714888,0.5880327163151098,0.9379155962219694,0.7064077298975748,1,MIMIC-IV,death,1.75
