embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
128,2,8,2,1822049,939524608,0.812603150787697,0.057358490566037736,0.701689303735615,0.3283736719836369,1,MIMIC-III,readmission,1.25
128,2,8,2,1822049,939524608,0.8058514628657164,0.11248285322359397,0.6965898235740462,0.3251855482274067,2,MIMIC-III,readmission,1.75
