embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
128,2,8,2,1760626,939524608,0.9462212131041193,0.6706591385915477,0.9551813354732858,0.7648469081334022,1,MIMIC-IV,death,1.5
128,2,8,2,1760626,939524608,0.9381554762677046,0.6715908010834726,0.9524357067290716,0.7727353313889281,2,MIMIC-IV,death,1.5
