embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
128,4,2,4,1692257,1073742336,0.8076519129782446,0.10724233983286909,0.6961202335120306,0.32381324703593795,2,MIMIC-III,readmission,1.25
32,1,2,2,299393,155189376,0.8142535633908478,0.0,0.6896752401458274,0.3167303339936322,1,MIMIC-III,readmission,1.75
