embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
128,1,2,2,1294817,268435968,0.7330832708177044,0.7410103362934926,0.8162244103173639,0.8288291734805603,2,MIMIC-III,stay,1.0
32,8,8,2,459041,1342177408,0.6964741185296324,0.6380390051887637,0.7864266965616291,0.7910882307984983,1,MIMIC-III,stay,2.0
