embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
32,8,8,2,459569,1342177408,0.7727377654662972,0.0,0.5494821300856618,0.2609096448412569,1,MIMIC-III,next_diag_12m_pheno,1.25
128,1,2,2,1296881,268435968,0.7727377654662972,0.0,0.5363442636578557,0.26015932020889654,2,MIMIC-III,next_diag_12m_pheno,1.75
