embed_dim,depth,mlp_ratio,num_heads,num_params,flops,val_accuracy,val_f1,val_auroc,val_auprc,iteration,hospital,task,avg_rank
128,2,8,2,1822049,939524608,0.8355588897224306,0.6562107904642409,0.880213099120838,0.772699254325155,2,MIMIC-III,death,1.25
128,2,8,2,1822049,939524608,0.832708177044261,0.6373983739837399,0.8828323066128695,0.7674100529366494,1,MIMIC-III,death,1.75
